None,
428.3468693124292,
318.9706356520963,
318.9697641044289,
318.96976406481866,
318.96976406481605,
318.96976406481616,
318.96976406481616,
318.9697640648161,
318.9697640648161,
318.9697640648161,
318.9697640648161,
318.9697640648161,
318.9697640648161
