None,
44254.03147885587,
42933.101617846674,
42929.634453712955,
42921.59119957342,
42909.809679046644,
42891.00619933144,
42858.26787243797,
42798.119382774144,
42684.88953741313,
42472.03514416744,
42084.003480650084,
41427.60156341848,
40467.07376810727
