None,
350.96940074702457,
320.9107084122981,
320.56070040886567,
320.235848897273,
319.93128137741473,
319.64336685162374,
319.36889447926984,
319.104954412695,
318.84883939560405,
318.59796177853804,
318.3497820938029,
318.1017470459309,
317.8512363929109,
317.5955199072454,
317.3317275590009,
317.05683832781915,
316.76769556580524,
316.461059292416,
316.13370749817545,
315.7825981893063,
315.40509961469235,
314.9992856348634,
314.5642749154205,
314.10056748761787,
313.6103060721158,
313.0973743236316,
312.5672548336217,
312.02661572618314,
311.48266890832446,
310.9424183828352,
310.4119581133458,
309.8959641148321,
309.39746182283113,
308.9178680612065,
308.4572412859169,
308.0146436707704,
307.58852356578296,
307.17705335024186,
306.778389665583,
306.39084928148884,
306.01301012568865,
305.6437540582273,
305.2822687554337,
304.92802362412874,
304.5807311646774,
304.24030184643584,
303.9067978430417,
303.5803889803832,
303.2613128744761,
302.94984032375424,
302.64624642383814,
302.3507874788914,
302.0636835143107,
301.7851060035787,
301.5151702828582,
301.2539320298603,
301.0013871254386,
300.7574741963083,
300.52207915339636,
300.29504108846317,
300.0761589650255,
299.86519862959324,
299.66189976645325,
299.4659825150142,
299.27715355638185,
299.0951115510793,
298.9195518709389,
298.7501706152191,
298.58666793519575,
298.42875071464607,
298.2761346677036,
298.12854592246214,
297.9857221602058,
297.8474133778808,
297.71338233673794,
297.58340475404003,
297.4572692881557,
297.3347773606918,
297.21574285290205,
297.0999917075418,
296.9873614617233,
296.8777007312259,
296.77086866221237,
296.6667343625042,
296.56517632157085,
296.4660818262288,
296.36934637771816,
296.2748731151763,
296.18257225035364,
296.0923605184264,
296.0041606496867,
295.9179008665097,
295.83351440927635,
295.75093909387203,
295.6701169021801,
295.59099360581183,
295.51351842230497,
295.43764370227626,
295.36332464550316,
295.29051904359926,
295.21918704676534,
295.14929095197186,
295.0807950098786,
295.01366524779166,
294.9478693060617,
294.88337628554586,
294.820156604115,
294.7581818606683,
294.69742470573556,
294.6378587184356,
294.57945829031456,
294.5221985173244,
294.4660551018336,
294.4110042669696,
294.3570226856446,
294.30408742624905,
294.25217591617775,
294.2012659232129,
294.1513355534743,
294.10236326339555,
294.05432788214796,
294.0072086402902,
293.9609852001493,
293.9156376835974,
293.87114669340986,
293.82749332522775,
293.7846591682782,
293.74262629430564,
293.70137723555183,
293.66089495389457,
293.6211628042499,
293.58216449587354,
293.54388405519927,
293.50630579332096,
293.46941428029817,
293.43319432735757,
293.3976309769659,
293.362709499882,
293.3284153977448,
293.29473440953143,
293.2616525202935,
293.2291559708339,
293.19723126732947,
293.16586519025975,
293.13504480227954,
293.10475745489316,
293.0749907938961,
293.0457327636039,
293.0169716098706,
292.98869588185846,
292.96089443246444,
292.93355641725526,
292.90667129173477,
292.8802288067648,
292.8542190020042,
292.82863219731485,
292.8034589822199,
292.7786902036585,
292.7543169524626,
292.73033054914583,
292.70672252972423,
292.6834846323261,
292.6606087853222,
292.6380870975641,
292.6159118511097,
292.59407549655117,
292.57257065078966,
292.5513900968517,
292.53052678517565,
292.50997383568205,
292.4897245399398,
292.4697723627962,
292.4501109429671,
292.43073409223575,
292.41163579309153,
292.392810194809,
292.3742516081196,
292.35595449875774,
292.33791348024556,
292.32012330632705,
292.3025788634644,
292.2852751637726,
292.2682073386957,
292.25137063363763,
292.23476040365506,
292.2183721102115,
292.20220131891114,
292.1862436980441,
292.17049501774784,
292.15495114955314,
292.13960806610135,
292.1244618408366,
292.10950864751464,
292.09474475941823,
292.08016654820227,
292.0657704823465,
292.05155312521117,
292.03751113273023,
292.02364125078435,
292.00994031231255,
291.996405234222,
291.98303301415706,
291.969820727189,
291.9567655224808,
291.9438646199776,
291.9311153071694,
291.918514935971,
291.9060609197473,
291.89375073052014,
291.8815818963761,
291.8695519990921,
291.85765867198364,
291.8458995979796,
291.83427250791533,
291.8227751790284,
291.81140543364495,
291.8001611380285,
291.78904020137355,
291.7780405749178,
291.7671602511499,
291.75639726309265,
291.74574968364124,
291.73521562494074,
291.7247932377877,
291.71448071104516,
291.7042762710608,
291.6941781810796,
291.6841847406469,
291.6742942849945,
291.6645051844051,
291.65481584355626,
291.6452247008341,
291.6357302276232,
291.6263309275637,
291.6170253357822,
291.6078120180932,
291.5986895701758,
291.58965661672556,
291.5807118105909,
291.57185383189267,
291.56308138713933,
291.55439320834057,
291.5457880521274,
291.5372646988875,
291.5288219519218,
291.52045863663034,
291.51217359973384,
291.5039657085379,
291.4958338502445,
291.48777693131467,
291.4797938768912,
291.47188363027766,
291.46404515248213,
291.4562774218233,
291.44857943360404,
291.44095019984815,
291.433388749102,
291.42589412629934,
291.4184653926844,
291.4111016257901,
291.4038019194628,
291.39656538393103,
291.38939114590045,
291.38227834867,
291.3752261522521,
291.3682337334832,
291.3613002861068,
291.3544250208126,
291.3476071652143,
291.3408459637496,
291.33414067748663,
291.3274905838264,
291.32089497609144,
291.31435316299843,
291.30786446801534,
291.3014282286121,
291.2950437954163,
291.28871053129564,
291.2824278103871,
291.27619501710416,
291.270011545146,
291.2638767965413,
291.25779018075355,
291.2517511138705,
291.2457590178972,
291.2398133201691,
291.2339134528883,
291.2280588527899,
291.2222489609287,
291.21648322258324,
291.2107610872596,
291.2050820087852,
291.1994454454722,
291.1938508603392,
291.18829772137383,
291.18278550182254,
291.17731368049994,
291.171881742104,
291.1664891775347,
291.1611354842072,
291.1558201663582,
291.15054273534275,
291.1453027099179,
291.140099616515,
291.13493298949567,
291.1298023713928,
291.12470731313203,
291.11964737423256,
291.1146221229842,
291.1096311365962,
291.10467400131597,
291.0997503125087,
291.094859674702,
291.0900017015842,
291.085176015958,
291.0803822496462,
291.0756200433493,
291.07088904645394,
291.0661889167957,
291.0615193203802,
291.05687993106693,
291.052270430221,
291.04769050634366,
291.0431398546856,
291.0386181768561,
291.03412518043353,
291.02966057858606,
291.0252240897114,
291.020815437099,
291.0164343486226,
291.01208055646237,
291.0077537968615,
291.00345380991575,
290.9991803393938,
290.9949331325863,
290.99071194018154,
290.9865165161604,
290.9823466177111,
290.9782020051547,
290.9740824418814,
290.9699876942932,
290.9659175317489,
290.96187172651275,
290.95785005370345,
290.9538522912433,
290.94987821980965,
290.94592762278694,
290.9420002862226,
290.93809599878773,
290.9342145517419,
290.93035573890575,
290.9265193566431,
290.92270520384824,
290.91891308194465,
290.91514279489087,
290.9113941491944,
290.9076669539308,
290.9039610207686,
290.90027616399607,
290.8966122005481,
290.89296895003116,
290.8893462347424,
290.8857438796839,
290.8821617125662,
290.8785995638002,
290.8750572664793,
290.8715346563462,
290.8680315717477,
290.86454785357563,
290.8610833451979,
290.8576378923762,
290.8542113431784,
290.85080354788215,
290.8474143588779,
290.84404363056984,
290.84069121928,
290.8373569831592,
290.83404078210464,
290.8307424776891,
