None,
343.05863672029017,
318.710982459702,
318.42925452882685,
318.1454345399577,
317.8569489035639,
317.561746262307,
317.25756864434703,
316.941884855893,
316.6118154047825,
316.26404936332585,
315.8947544264277,
315.4994840191769,
315.0730895009173,
314.6096519413194,
314.10245724614396,
313.5440508757297,
312.92642322008817,
312.24139055327686,
311.48124129373934,
310.6396974312336,
309.71317228627015,
308.70216262621955,
307.6123954368048,
306.455136578679,
305.2460638295254,
304.0025541347278,
302.7401061021489,
301.4693449104888,
300.19490758741637,
298.91647702252203,
297.63116829914094,
296.33608610799524,
295.0301136114894,
293.71448137317094,
292.39221649113165,
291.06704588074064,
289.74242446803095,
288.4210157041714,
287.1045566540497,
285.7939132600212,
284.4892029126166,
283.1899438858559,
281.89521940431763,
280.60384284076844,
279.3145082297005,
278.02591431465913,
276.73685730114715,
275.446293436655,
274.1533759007612,
272.85747136056744,
271.5581608166431,
270.25522820047763,
268.94863955457373,
267.63851578956366,
266.3251024826071,
265.00874035931355,
263.6898396815357,
262.3688603780297,
261.046297237212,
259.7226670807516,
258.3984948091274,
257.07429825921673,
255.75057528146516,
254.42779645179428,
253.10640380097217,
251.78681403431727,
250.46942466086176,
249.15462039951268,
247.84277590279825,
246.53425464240993,
245.22941114666406,
243.92860194542362,
242.6321980364679,
241.34058568291934,
240.05415179643296,
238.77326410716472,
237.49825970039888,
236.2294484497797,
234.967126494404,
233.71158680945896,
232.4631183513646,
231.22199700214514,
229.98848062333985,
228.76281287077984,
227.54522292565358,
226.33591608390142,
225.13506977970022,
223.94284063921887,
222.75937165826653,
221.58479345340245,
220.4192224433184,
219.26275938622086,
218.11548874518996,
216.97747697882033,
215.848770278698,
214.7293942698326,
213.6193516872914,
212.51861636826183,
211.4271353665648,
210.34484456924093,
209.2716843752898,
208.20760275313543,
207.15254843601775,
206.10646387903023,
205.06928209479713,
204.0409265427149,
203.02131414225718,
202.01036175476608,
201.0079933877473,
200.0141426300605,
199.02874638443583,
198.05173312688635,
197.08301384185594,
196.12248005343983,
195.1700081898685,
194.22546777363195,
193.28873035848105,
192.35967571025398,
191.43819356976184,
190.52418337293534,
189.61755385060053,
188.71822065778105,
187.82610212869062,
186.94111569483977,
186.0631726016401,
185.1921687614406,
184.3279815616985,
183.47048024915156,
182.6195404158763,
181.77505184013228,
180.9369182336125,
180.10505405407417,
179.27938398145838,
178.45984413609406,
177.64638094118055,
176.8389470153048,
176.03749847283848,
175.24199558634803,
174.45239927054692,
173.66866437734097,
172.89073638575098,
172.11854327917362,
171.35198780979516,
170.59095726581918,
169.83534097316146,
169.08503817925012,
168.3399590111805,
167.60002154137163,
166.8651451690405,
166.13524866698495,
165.41025471779346,
164.6900942221899,
163.97471089154675,
163.26406543276235,
162.55813077752046,
161.8568790507854,
161.1602724588557,
160.46826216703806,
159.78079061897216,
159.09779633048493,
158.41921670620405,
157.7449849489221,
157.07502512196052,
156.40924617852338,
155.74754085641945,
155.08980477214834,
154.43596745013022,
153.78600650465413,
153.13993185896754,
152.49777133243109,
151.85957179763903,
151.22538100898112,
150.5952257766597,
149.96911466904018,
149.34704408983634,
148.7289957577276,
148.1149383982067,
147.5048406229205,
146.89868262340948,
146.29644178163727,
145.69807187437127,
145.10351473968183,
144.5127168754939,
143.9256134910537,
143.34211414244203,
142.76214901075915,
142.18569431448893,
141.61272303814104,
141.0431699962567,
140.47695129467544,
139.91399119232244,
139.35425654994705,
138.79776716691833,
138.2445567763054,
137.6946285554607,
137.14795458996804,
136.6044754287974,
136.06410291437402,
135.5267809463851,
134.9925459986497,
134.46146994571254,
133.933573789646,
133.40885198301052,
132.88729523994468,
132.36886376670196,
131.85348736579874,
131.34111100088256,
130.83176387139835,
130.3255137171823,
129.82234940801487,
129.32217817147742,
128.82489642359872,
128.33042445551658,
127.83869492141758,
127.3496416492161,
126.8632483752,
126.37961155199056,
125.8988727291184,
125.42108143172038,
124.94616901831088,
124.47400564869189,
124.00446893881124,
123.53748364432872,
123.07304123082878,
122.61120448678437,
122.15204075402512,
121.6955385268755,
121.24165793932829,
