None,
247.4372413064443,
241.652760557576,
241.60345738742487,
241.53869063178885,
241.43614126159468,
241.25172697571296,
240.89280043545992,
240.17138368088624,
238.73818461214705,
236.07395624213814,
231.81784670209393,
226.59483658002983,
221.98226480225722,
218.82310721652837,
216.84572881408891,
215.56618921240204,
214.6674873271577,
213.9802080266301,
213.41452918333607,
212.91900866308217,
212.4612989243793,
212.01986306181033,
211.58043376527252,
211.13444843352434,
210.67834910487343,
210.2132550947017,
209.74449510894962,
209.28045244049758,
208.83067365498297,
208.40379631724153,
208.00598037640304,
207.64020262582014,
207.30638244652332,
207.00207067335958,
206.72336581438933,
206.46578013114566,
206.22489896087646,
205.99679340953654,
205.77822080282635,
205.56667531433658,
205.36034780869127,
205.1580375935142,
204.95904287964075,
204.76304602378505,
204.57000316909418,
204.3800441360575,
204.19338649443876,
204.01026676476317,
203.8308906236235,
203.65540229615735,
203.48387127824375,
203.316292824258,
203.1525977926425,
202.9926675471283,
202.83635039064802,
202.68347706779983,
202.53387389229454,
202.38737286954898,
202.24381875104822,
202.1030733065067,
201.96501728275825,
201.82955058152456,
201.69659117050196,
201.56607317686095,
201.43794452708985,
201.31216441177847,
201.18870077893615,
201.06752799741514,
200.94862478152524,
200.8319724268758,
200.71755337490245,
200.60535009925832,
200.4953442906444,
200.38751630601087,
200.2818448414465,
200.1783067844007,
200.07687720040218,
199.97752941257164,
199.8802351384928,
199.78496465698242,
199.69168698525672,
199.60037005387616,
199.51098087239612,
199.4234856829771,
199.3378501023948,
199.25403925484963,
199.17201789851592,
199.0917505481854,
199.013201594958,
198.93633542234008,
198.86111651682353,
198.7875095703415,
198.7154795719608,
198.64499188672593,
198.57601232048796,
198.50850717059015,
198.44244326328024,
198.3777879794343,
198.31450927057938,
198.25257566718977,
198.1919562810076,
198.13262080269752,
198.07453949578957,
198.01768318758394,
197.96202325759458,
197.90753162414958,
197.8541807298369,
197.80194352656852,
197.750793461036,
197.70070446129643,
197.65165092513888,
197.60360771074454,
197.55655013007564,
197.51045394525428,
197.46529536807034,
197.42105106256645,
197.37769815040673,
197.33521421850728,
197.2935773281652,
197.25276602477,
197.21275934714058,
197.17353683558434,
197.1350785379558,
197.09736501318824,
197.06037733200364,
197.02409707472222,
196.98850632626716,
196.95358766865883,
196.91932417143263,
196.88569938054127,
196.85269730635827,
196.8203024113888,
196.78849959819274,
196.75727419786722,
196.72661195925463,
196.69649903886332,
196.66692199135102,
196.63786776035698,
196.60932366944724,
196.5812774129687,
196.55371704666462,
196.5266309779751,
196.50000795600215,
196.4738370611692,
196.448107694632,
196.42280956753177,
196.397932690162,
196.37346736116595,
196.34940415684443,
196.32573392068088,
196.30244775319503,
196.27953700222264,
196.2569932537252,
196.2348083232176,
196.21297424786505,
196.1914832792769,
196.17032787697704,
196.14950070249105,
196.1289946139623,
196.10880266116993,
196.08891808083706,
196.0693342920781,
196.05004489189164,
196.03104365058496,
196.0123245070682,
195.99388156397603,
195.97570908261108,
195.95780147772612,
195.9401533121967,
195.92275929164757,
195.9056142591134,
195.88871318981856,
195.8720511861475,
195.85562347288217,
195.83942539274594,
195.82345240228153,
195.80770006804747,
195.79216406310806,
195.7768401637433,
195.7617242463108,
195.7468122841759,
195.7321003446545,
195.71758458593854,
195.70326125402084,
195.68912667969104,
195.67517727569307,
195.66140953416726,
195.64782002448732,
195.63440539155,
195.62116235453612,
195.6080877060984,
195.59517831186443,
195.58243111012402,
195.5698431115498,
195.55741139880726,
195.54513312594798,
195.53300551750294,
195.52102586724553,
195.5091915366273,
195.49749995290804,
195.48594860704367,
195.47453505138827,
195.46325689727811,
195.45211181257952,
195.44109751924884,
195.43021179096544,
195.4194524508902,
195.4088173695549,
195.39830446292626,
195.3879116906314,
195.3776370543492,
195.3674785963497,
195.35743439817588,
195.3475025794404,
195.33768129673155,
195.3279687426077,
195.31836314467597,
195.30886276473908,
195.29946589801125,
195.29017087239083,
195.28097604778458,
195.27187981548232,
195.26288059757042,
195.25397684638003,
195.24516704396282,
195.23644970158855,
195.22782335925697,
195.21928658522262,
195.2108379755226,
195.2024761535089,
195.19419976937758,
195.18600749970247,
195.17789804695545,
195.16987013903181,
195.16192252876695,
195.15405399344368,
195.14626333431164,
195.1385493760935,
195.13091096651044,
195.12334697581028,
195.11585629632165,
195.1084378420236,
195.10109054814282,
195.09381337077747,
195.08660528653692,
195.07946529220092,
195.07239240438267,
195.06538565918922,
195.05844411186516,
195.05156683641587,
195.04475292519118,
195.03800148843482,
195.0313116537923,
195.02468256577922,
195.01811338521838,
195.01160328865757,
195.00515146777556,
194.9987571288068,
194.99241949198702,
194.98613779104295,
194.97991127273895,
194.97373919648825,
194.96762083402837,
194.96155546916034,
194.9555423975547,
194.94958092660758,
194.94367037534892,
194.93781007439267,
194.93199936591907,
194.9262376036829,
194.9205241530258,
194.91485839087548,
194.90923970570012,
194.9036674973921,
194.89814117704168,
194.89266016659596,
194.88722389837588,
194.88183181448525,
194.876483366141,
194.87117801298706,
194.8659152224587,
194.86069446926854,
194.8555152350467,
194.8503770081679,
194.84527928374897,
194.84022156378083,
194.83520335735696,
194.8302241809403,
194.82528355863883,
194.82038102245696,
194.81551611250964,
194.81068837718837,
194.80589737328106,
194.80114266602013,
194.7964238290732,
194.79174044443403,
194.78709210222286,
194.7824784003771,
194.77789894425158,
194.773353346137,
194.76884122474667,
194.76436220471592,
194.75991591614815,
194.75550199426144,
194.75112007913884,
194.74676981559006,
194.7424508531044,
194.7381628458621,
194.73390545277843,
194.72967833753964,
194.7254811686236,
194.72131361927984,
194.71717536747175,
194.7130660957834,
194.70898549129828,
194.70493324546138,
194.70090905393042,
194.69691261643106,
194.69294363661925,
194.68900182196205,
194.68508688363144,
194.6811985364258,
194.67733649870954,
194.67350049237564,
194.669690242825,
194.66590547896286,
194.6621459332073,
194.65841134150284,
194.65470144333426,
194.65101598173766,
194.6473547032999,
194.64371735814575,
194.6401036999048,
194.63651348566583,
194.6329464759038,
194.62940243439698,
194.62588112813424,
194.62238232720688,
194.6189058047055,
194.61545133661605,
194.61201870172368,
194.60860768152338,
194.60521806014032,
194.6018496242596,
194.59850216306285,
194.59517546817125,
194.5918693335962,
194.58858355569464,
194.58531793312878,
194.58207226683896,
194.57884636001836,
194.57564001810323,
194.57245304876707,
194.56928526193008,
194.5661364697748,
194.5630064867675,
194.55989512968847,
194.5568022176641,
194.55372757220024,
194.55067101721528,
194.54763237907324,
194.54461148660957,
194.54160817115698,
194.5386222665641,
194.53565360920783,
194.53270203800074,
194.52976739438623,
194.52684952232383,
194.52394826826745,
194.52106348111727,
194.51819501216352,
194.51534271501083,
194.51250644547858,
194.50968606148885,
194.5068814229383,
194.5040923915596,
194.50131883078123,
194.4985606055884,
194.4958175823918,
194.4930896289152,
194.4903766140966,
194.48767840801182,
194.48499488182026,
194.4823259077298,
194.47967135897824,
194.4770311098409,
194.4744050356506,
194.47179301284078,
194.4691949190059,
194.46661063298131,
194.4640400349432,
194.46148300651575,
194.4589394308954,
194.45640919297193,
194.4538921794523,
194.45138827897156,
194.44889738219112,
194.4464193818809,
194.44395417298156,
194.44150165264716,
194.43906172026988,
194.4366342774709,
194.43421922807397,
194.4318164780346,
194.42942593532092,
194.4270475097402,
194.4246811127002,
194.42232665691873,
194.419984056093,
194.41765322456786,
194.4153340770374,
194.4130265283219,
194.4107304932498,
194.4084458866451,
194.40617262342647,
194.40391061877753,
194.4016597883543,
194.39942004850275,
194.39719131644168,
194.39497351039137,
194.39276654963936,
194.39057035453047,
194.3883848463891,
194.38620994738287,
194.38404558034068,
194.38189166854895,
194.3797481355535,
194.37761490498517,
194.37549190044712,
194.37337904546067
