None,
38751.88622347218,
35217.46887243935,
35146.28205252785,
35085.202276900316,
35031.77196315335,
34984.540565113166,
34942.38419875564,
34904.41435310442,
34869.916571269976,
34838.306879692886,
34809.100179056106,
34781.886895756994,
34756.31545098644
