None,
359.06689246125586,
351.69313909964484,
351.50017693213346,
351.33193368187295,
351.18237471968956,
351.04638505063485,
350.91915015772827,
350.7956372351125,
350.6700366546632,
350.5351049249935,
350.38137244816676,
350.1962320753965,
349.9630477109828,
349.6606730798234,
349.26419112033636,
348.74817597387425,
348.0938356977685,
347.29990496724787,
346.3932335126206,
345.4307500759367,
344.48633919441977,
343.6272869455889,
342.89493040693367,
342.3000919370883,
341.8311102395039,
341.46558716291565,
341.17940813756957,
340.9514521507379,
340.7650870160717,
340.6079850517954,
340.4713269982418,
340.3489363709156,
340.2365500382691,
340.13126596987877,
340.03114567662465,
339.9349334636291,
339.8418577574163,
339.7514879569051,
339.66362833029586,
339.57823693367413,
339.49536221584435,
339.4150931449018,
339.33752065217027,
339.2627092213567,
339.1906778175266,
339.12138930240246,
339.054747245401,
338.9905987909478,
338.9287420913686,
338.8689368035219,
338.81091626724873,
338.7544001979888,
338.69910698932136,
338.6447649908343,
338.591122367026,
338.53795532988875,
338.4850746629662,
338.43233052511766,
338.37961555675105,
338.32686633085865,
338.2740632097036,
338.2212286871071,
338.1684243120223,
338.1157463041323,
338.0633199995273,
338.0112933163002,
337.9598295036023,
337.90909951493927,
337.8592744027788,
337.8105181486919,
337.7629813143655,
337.7167958276951,
337.6720711164168,
337.6288916846581,
337.58731611146493,
337.5473773486618,
337.50908411818267,
337.4724231611902,
337.4373620730754,
337.4038524663069,
337.37183323108354,
337.3412337051119,
337.3119766114139,
337.28398067109066,
337.2571628414176,
337.2314401656201,
337.2067312475935,
337.1829573828783,
337.160043387291,
337.13791816855667,
337.11651508575926,
337.0957721381631,
337.07563202025483,
337.0560420746477,
337.0369541694202,
337.0183245217428,
337.00011348548685,
336.9822853168139,
336.9648079286212,
336.9476526419644,
336.930793940371,
336.91420923101987,
336.8978786153189,
336.8817846702523,
336.865912240987,
336.8502482446923,
336.834781485113,
336.8195024772954,
336.80440328176803,
336.7894773475531,
336.7747193634435,
336.76012511714026,
336.7456913619415,
336.73141569079473,
336.71729641763716,
336.70333246598045,
336.6895232647773,
336.6758686516014,
336.6623687831864,
336.6490240533596,
336.6358350183854,
336.62280232969675,
336.6099266739632,
336.5972087204051,
336.5846490751985,
336.5722482427985,
336.5600065939028,
336.54792433978866,
336.5360015126374,
336.5242379514628,
336.51263329318556,
336.50118696838626,
336.4898982012175,
336.4787660129756,
336.46778922878894,
336.4569664869345,
336.4462962502621,
336.4357768192732,
336.4254063464115,
336.4151828511523,
336.40510423555344,
336.39516829993977,
336.38537275845505,
336.3757152542575,
336.3661933741789,
336.3568046626965,
336.3475466351114,
336.3384167898684,
336.32941261993415,
336.32053162325843,
336.3117713122615,
336.30312922238664,
336.29460291973623,
336.28619000782743,
336.2778881335001,
336.2696949920489,
336.26160833161396,
336.2536259568972,
336.24574573227346,
336.23796558433764,
336.23028350396487,
336.22269754793933,
336.2152058401949,
336.2078065727452,
336.2004980063294,
336.19327847083446,
336.1861463655198,
336.17910015908353,
336.1721383895756,
336.1652596641699,
336.1584626587744,
336.15174611746477,
336.1451088516655,
336.1385497390597,
336.1320677221212,
336.12566180621087,
336.1193310571859,
336.113074598443,
336.10689160740134,
336.10078131142336,
336.09474298322016,
336.08877593584606,
336.0828795174058,
336.0770531056221,
336.0712961024565,
336.06560792893316,
336.0599880203518,
336.05443582199604,
336.04895078545076,
336.0435323655741,
336.0381800181311,
336.03289319806447,
336.0276713583362,
336.0225139492657,
336.01742041826145,
336.01239020986014,
336.00742276597924,
336.0025175263012,
335.99767392873514,
335.9928914098921,
335.9881694055528,
335.9835073510921,
335.978904681857,
335.9743608334935,
335.96987524221066,
335.965447345002,
335.96107657981383,
335.95676238568575,
335.95250420284185,
335.94830147276224,
335.94415363822566,
335.94006014332393,
335.9360204334626,
335.9320339553324,
335.9281001568728,
335.9242184872081,
335.9203883965736,
335.91660933623075,
335.9128807583667,
335.9092021159919,
335.90557286283075,
335.9019924532172,
335.8984603419898
