None,
67301.63457715468,
66818.73927725822,
66809.9615848621,
66800.65270912147,
66791.28121997678,
66781.76196276388,
66771.97465095787,
66761.76172171488,
66750.91378009242,
66739.15021854405,
66726.09377121585,
66711.23757924502,
66693.90360520584
